Year,Units,Всего,Регионы,Пол,Местность,Возраст,Value
2012,процент,,Павлодарская,,,16-24,4.1
2013,процент,,Павлодарская,,,16-24,3.6
2014,процент,,Павлодарская,,,16-24,2.3
2015,процент,,Павлодарская,,,16-24,2.9
2016,процент,,Павлодарская,,,16-24,2.7
2017,процент,,Павлодарская,,,16-24,3.1
2018,процент,,Павлодарская,,,16-24,3.2
2010,процент,,Павлодарская,,,25-28,8.8
2011,процент,,Павлодарская,,,25-28,9.0
2012,процент,,Павлодарская,,,25-28,6.2
2013,процент,,Павлодарская,,,25-28,7.6
2014,процент,,Павлодарская,,,25-28,3.0
2015,процент,,Павлодарская,,,25-28,3.7
2016,процент,,Павлодарская,,,25-28,3.3
2017,процент,,Павлодарская,,,25-28,3.4
2018,процент,,Павлодарская,,,25-28,3.9
2010,процент,,Павлодарская,,,29-34,4.3
2011,процент,,Павлодарская,,,29-34,4.5
2012,процент,,Павлодарская,,,29-34,2.9
2013,процент,,Павлодарская,,,29-34,4.7
2014,процент,,Павлодарская,,,29-34,6.7
2015,процент,,Павлодарская,,,29-34,5.8
2016,процент,,Павлодарская,,,29-34,6.2
2017,процент,,Павлодарская,,,29-34,5.6
2018,процент,,Павлодарская,,,29-34,6.2
2010,процент,,Павлодарская,,,35-44,4.6
2011,процент,,Павлодарская,,,35-44,4.0
2012,процент,,Павлодарская,,,35-44,4.6
2013,процент,,Павлодарская,,,35-44,4.4
2014,процент,,Павлодарская,,,35-44,4.4
2015,процент,,Павлодарская,,,35-44,5.3
2016,процент,,Павлодарская,,,35-44,6.0
2017,процент,,Павлодарская,,,35-44,4.1
2018,процент,,Павлодарская,,,35-44,4.7
2010,процент,,Павлодарская,,,45-54,6.4
2011,процент,,Павлодарская,,,45-54,5.3
2012,процент,,Павлодарская,,,45-54,5.4
2013,процент,,Павлодарская,,,45-54,4.9
2014,процент,,Павлодарская,,,45-54,5.5
2015,процент,,Павлодарская,,,45-54,4.9
2016,процент,,Павлодарская,,,45-54,4.5
2017,процент,,Павлодарская,,,45-54,6.6
2018,процент,,Павлодарская,,,45-54,4.5
2010,процент,,Павлодарская,,,55-64,4.9
2011,процент,,Павлодарская,,,55-64,5.5
2012,процент,,Павлодарская,,,55-64,7.6
2013,процент,,Павлодарская,,,55-64,5.5
2014,процент,,Павлодарская,,,55-64,5.2
2015,процент,,Павлодарская,,,55-64,6.0
2016,процент,,Павлодарская,,,55-64,3.6
2017,процент,,Павлодарская,,,55-64,3.9
2018,процент,,Павлодарская,,,55-64,4.6
2010,процент,,,,,16-24,5.9
2011,процент,,,,,16-24,5.8
2012,процент,,,,,16-24,4.3
2013,процент,,,,,16-24,3.7
2014,процент,,,,,16-24,5.0
2015,процент,,,,,16-24,4.2
2016,процент,,,,,16-24,4.9
2017,процент,,,,,16-24,4.2
2018,процент,,,,,16-24,4.0
2010,процент,,,,,25-28,9.8
2011,процент,,,,,25-28,9.0
2012,процент,,,,,25-28,8.9
2013,процент,,,,,25-28,12.1
2014,процент,,,,,25-28,2.7
2015,процент,,,,,25-28,2.0
2016,процент,,,,,25-28,1.8
2017,процент,,,,,25-28,1.4
2018,процент,,,,,25-28,2.3
2010,процент,,,,,29-34,7.6
2011,процент,,,,,29-34,6.4
2012,процент,,,,,29-34,3.9
2013,процент,,,,,29-34,5.6
2014,процент,,,,,29-34,8.8
2015,процент,,,,,29-34,10.2
2016,процент,,,,,29-34,10.8
2017,процент,,,,,29-34,6.6
2018,процент,,,,,29-34,6.0
2010,процент,,,,,35-44,4.7
2011,процент,,,,,35-44,4.0
2012,процент,,,,,35-44,5.9
2013,процент,,,,,35-44,5.9
2014,процент,,,,,35-44,5.7
2015,процент,,,,,35-44,5.1
2016,процент,,,,,35-44,4.4
2017,процент,,,,,35-44,5.0
2018,процент,,,,,35-44,5.4
2010,процент,,,,,45-54,4.2
2011,процент,,,,,45-54,5.1
2012,процент,,,,,45-54,5.0
2013,процент,,,,,45-54,3.4
2014,процент,,,,,45-54,4.0
2015,процент,,,,,45-54,4.8
2016,процент,,,,,45-54,4.6
2017,процент,,,,,45-54,6.6
2018,процент,,,,,45-54,6.3
2010,процент,,,,,,5.8
2011,процент,,,,,,4.9
2012,процент,,,,,,4.8
2013,процент,,,,,,3.1
2014,процент,,,,,,3.3
2015,процент,,,,,,3.3
2016,процент,,,,,,2.5
2017,процент,,,,,,3.4
2018,процент,,,,,,3.3
2018,процент,,,,,16-24,2.1
2018,процент,,,,,25-28,4.0
2018,процент,,,,,29-34,8.4
2018,процент,,,,,35-44,4.4
2018,процент,,,,,45-54,4.5
2018,процент,,,,,55-64,4.8
2010,процент,,,,,16-24,7.0
2011,процент,,,,,16-24,9.2
2012,процент,,,,,16-24,5.7
2013,процент,,,,,16-24,3.7
2014,процент,,,,,16-24,3.9
2015,процент,,,,,16-24,4.1
2016,процент,,,,,16-24,2.3
2017,процент,,,,,16-24,3.1
2018,процент,,,,,16-24,3.7
2010,процент,,,,,25-28,6.7
2011,процент,,,,,25-28,5.0
2012,процент,,,,,25-28,6.3
2013,процент,,,,,25-28,8.3
2014,процент,,,,,25-28,4.8
2015,процент,,,,,25-28,4.6
2016,процент,,,,,25-28,3.6
2017,процент,,,,,25-28,4.5
2018,процент,,,,,25-28,3.9
2010,процент,,,,,29-34,4.4
2011,процент,,,,,29-34,5.9
2012,процент,,,,,29-34,8.7
2013,процент,,,,,29-34,8.6
2014,процент,,,,,29-34,7.9
2015,процент,,,,,29-34,8.0
2016,процент,,,,,29-34,9.1
2017,процент,,,,,29-34,6.4
2018,процент,,,,,29-34,9.7
2010,процент,,,,,35-44,5.0
2011,процент,,,,,35-44,4.1
2012,процент,,,,,35-44,4.5
2013,процент,,,,,35-44,4.7
2014,процент,,,,,35-44,4.2
2015,процент,,,,,35-44,3.4
2016,процент,,,,,35-44,3.4
2017,процент,,,,,35-44,4.0
2018,процент,,,,,35-44,3.9
2010,процент,,,,,45-54,4.9
2011,процент,,,,,45-54,4.0
2012,процент,,,,,45-54,3.0
2013,процент,,,,,45-54,2.7
2014,процент,,,,,45-54,3.4
2015,процент,,,,,45-54,4.5
2016,процент,,,,,45-54,3.5
2017,процент,,,,,45-54,4.2
2018,процент,,,,,45-54,3.2
2010,процент,,,,,55-64,8.8
2011,процент,,,,,55-64,4.4
2012,процент,,,,,55-64,2.5
2013,процент,,,,,55-64,2.5
2014,процент,,,,,55-64,4.2
2015,процент,,,,,55-64,5.6
2016,процент,,,,,55-64,6.5
2017,процент,,,,,55-64,6.6
2018,процент,,,,,55-64,5.2
2010,процент,,,,,16-24,11.2
2011,процент,,,,,16-24,9.0
2012,процент,,,,,16-24,8.9
2013,процент,,,,,16-24,7.7
2014,процент,,,,,16-24,8.0
2015,процент,,,,,16-24,7.2
2016,процент,,,,,16-24,5.7
2017,процент,,,,,16-24,4.7
2018,процент,,,,,16-24,4.5
2010,процент,,,,,25-28,4.7
2011,процент,,,,,25-28,8.2
2012,процент,,,,,25-28,5.2
2013,процент,,,,,25-28,2.9
2014,процент,,,,,25-28,5.3
2015,процент,,,,,25-28,4.9
2016,процент,,,,,25-28,4.3
2017,процент,,,,,25-28,4.3
2018,процент,,,,,25-28,4.6
2010,процент,,,,,29-34,6.6
2011,процент,,,,,29-34,4.5
2012,процент,,,,,29-34,5.9
2013,процент,,,,,29-34,3.0
2014,процент,,,,,29-34,4.4
2015,процент,,,,,29-34,6.0
2016,процент,,,,,29-34,3.6
2017,процент,,,,,29-34,1.6
2018,процент,,,,,29-34,6.9
2010,процент,,,,,35-44,6.4
2011,процент,,,,,35-44,6.2
2012,процент,,,,,35-44,4.3
2013,процент,,,,,35-44,8.2
2014,процент,,,,,35-44,5.0
2015,процент,,,,,35-44,3.1
2016,процент,,,,,35-44,4.8
2017,процент,,,,,35-44,3.2
2018,процент,,,,,35-44,3.1
2010,процент,,,,,45-54,5.6
2011,процент,,,,,45-54,4.6
2012,процент,,,,,45-54,5.3
2013,процент,,,,,45-54,5.9
2014,процент,,,,,45-54,4.3
2015,процент,,,,,45-54,3.4
2016,процент,,,,,45-54,5.0
2017,процент,,,,,45-54,9.3
2018,процент,,,,,45-54,3.2
2010,процент,,,,,55-64,2.9
2011,процент,,,,,55-64,3.3
2012,процент,,,,,55-64,4.7
2013,процент,,,,,55-64,6.4
2014,процент,,,,,55-64,3.6
2015,процент,,,,,55-64,4.2
2016,процент,,,,,55-64,4.3
2017,процент,,,,,55-64,8.6
2018,процент,,,,,55-64,4.3
2010,процент,,,,,16-24,9.0
2011,процент,,,,,16-24,6.6
2012,процент,,,,,16-24,6.0
2013,процент,,,,,16-24,5.9
2014,процент,,,,,16-24,5.6
2015,процент,,,,,16-24,5.3
2016,процент,,,,,16-24,5.3
2017,процент,,,,,16-24,5.3
2018,процент,,,,,16-24,5.2
2010,процент,,,,,25-28,8.5
2011,процент,,,,,25-28,7.3
2012,процент,,,,,25-28,4.9
2013,процент,,,,,25-28,10.0
2014,процент,,,,,25-28,12.7
2015,процент,,,,,25-28,15.0
2016,процент,,,,,25-28,9.7
2017,процент,,,,,25-28,8.4
2018,процент,,,,,25-28,8.0
2010,процент,,,,,29-34,5.7
2011,процент,,,,,29-34,5.6
2012,процент,,,,,29-34,3.7
2013,процент,,,,,29-34,4.9
2014,процент,,,,,29-34,4.5
2015,процент,,,,,29-34,9.0
2016,процент,,,,,29-34,5.1
2017,процент,,,,,29-34,5.3
2018,процент,,,,,29-34,6.5
2010,процент,,,,,35-44,5.6
2011,процент,,,,,35-44,5.4
2012,процент,,,,,35-44,6.8
2013,процент,,,,,35-44,5.4
2014,процент,,,,,35-44,3.4
2015,процент,,,,,35-44,3.0
2016,процент,,,,,35-44,3.9
2017,процент,,,,,35-44,3.4
2018,процент,,,,,35-44,3.1
2010,процент,,,,,45-54,5.5
2011,процент,,,,,45-54,4.9
2012,процент,,,,,45-54,6.7
2013,процент,,,,,45-54,3.6
2014,процент,,,,,45-54,4.0
2015,процент,,,,,45-54,3.0
2016,процент,,,,,45-54,4.6
2017,процент,,,,,45-54,5.0
2018,процент,,,,,45-54,4.7
2010,процент,,,,,55-64,4.2
2011,процент,,,,,55-64,4.1
2012,процент,,,,,55-64,5.6
2013,процент,,,,,55-64,4.1
2014,процент,,,,,55-64,9.1
2015,процент,,,,,55-64,3.1
2016,процент,,,,,55-64,6.7
2017,процент,,,,,55-64,7.6
2018,процент,,,,,55-64,5.7
2018,процент,,,,,16-24,3.7
2018,процент,,,,,25-28,4.5
2018,процент,,,,,29-34,7.7
2018,процент,,,,,35-44,2.8
2018,процент,,,,,45-54,4.7
2018,процент,,,,,55-64,8.8
