Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2013,на 100 000 населения,Алматинская,,женщины,,,,KZ01,2.7987405667449647
2014,на 100 000 населения,Алматинская,,женщины,,,,KZ01,2.2867460200676875
2015,на 100 000 населения,Алматинская,,женщины,,,,KZ01,3.969502010705441
2016,на 100 000 населения,Алматинская,,женщины,,,,KZ01,2.1062809297324625
2017,на 100 000 населения,Алматинская,,женщины,,,,KZ01,2.4692967640359766
2018,на 100 000 населения,Алматинская,,женщины,,,,KZ01,2.54
2010,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.7442331235836314
2011,на 100 000 населения,Атырауская,,женщины,,,,KZ06,4.012592244023973
2012,на 100 000 населения,Атырауская,,женщины,,,,KZ06,1.7864990692339853
2013,на 100 000 населения,Атырауская,,женщины,,,,KZ06,1.3981516435272572
2014,на 100 000 населения,Атырауская,,женщины,,,,KZ06,3.7594627385977204
2015,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.6686480938514464
2016,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.0
2017,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.3207204664558464
2018,на 100 000 населения,Атырауская,,женщины,,,,KZ06,0.94
2010,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,4.143201802611491
2011,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,3.7987065404229856
2012,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.8852510525985045
2013,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.5569630501528935
2014,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,2.4678181094662417
2015,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.5271092432868278
2016,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,1.816970504512144
2017,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,0.9025039973406216
2018,на 100 000 населения,Западно-Казахстанская,,женщины,,,,KZ07,2.09
2010,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,2.2498242324818376
2011,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,3.9048481478933343
2012,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,3.6837229177295754
2013,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,5.8210923643640005
2014,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,1.7971421844982112
2015,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,1.4219921754880542
2016,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,1.4124992054691967
2017,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,1.0571429829932122
2018,на 100 000 населения,Жамбылская,,женщины,,,,KZ17,1.4
2010,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,6.31834341460127
2011,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,6.292342219518845
2012,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,5.29388737115305
2013,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,2.6367758060554247
2014,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,3.3132925154102613
2015,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,2.8851147313958183
2016,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,2.3338055857577453
2017,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,2.06403318965369
2018,на 100 000 населения,Карагандинская,,женщины,,,,KZ12,1.52
2010,на 100 000 населения,Костанайская,,женщины,,,,KZ13,6.8631088596301195
2011,на 100 000 населения,Костанайская,,женщины,,,,KZ13,5.3752574748330435
2012,на 100 000 населения,Костанайская,,женщины,,,,KZ13,5.166579121853768
2013,на 100 000 населения,Костанайская,,женщины,,,,KZ13,3.8729833590815006
2014,на 100 000 населения,Костанайская,,женщины,,,,KZ13,6.452320577095553
2015,на 100 000 населения,Костанайская,,женщины,,,,KZ13,4.5122863110125575
2016,на 100 000 населения,Костанайская,,женщины,,,,KZ13,3.015817965227619
2017,на 100 000 населения,Костанайская,,женщины,,,,KZ13,2.3836972444459854
2018,на 100 000 населения,Костанайская,,женщины,,,,KZ13,1.74
2010,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.7210963383675402
2011,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.2823933400354686
2012,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.2775010475664545
2013,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.3624943456484655
2014,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.5354594643798978
2015,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.053416096724666
2016,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.5202900096513797
2017,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,1.029627532240212
2018,на 100 000 населения,Кызылординская,,женщины,,,,KZ14,0.51
2010,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3857012820710616
2011,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,1.483552960986266
2012,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.35663083715522714
2013,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3438269312758729
2014,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,1.6641925670503186
2015,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3225671181531097
2016,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.9410554250276828
2017,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,0.3057711241981152
2018,на 100 000 населения,Мангистауская,,женщины,,,,KZ09,2.08
2010,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.7123234361038726
2011,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.3732470120433762
2012,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.0471948268575553
2013,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,2.1999925200254316
2014,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,2.7338601529810584
2015,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.8362697169460855
2016,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,2.5737071469065085
2017,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,2.4678324890147176
2018,на 100 000 населения,Южно-Казахстанская,,женщины,,,,KZ10,1.75
2010,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,6.586747464102227
2011,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,3.5407630344339207
2012,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,3.534889357963096
2013,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,1.5100493786146807
2014,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,2.0062595297327657
2015,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.25001500090005396
2016,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,1.0000975095071771
2017,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.7528523694146196
2018,на 100 000 населения,Павлодарская,,женщины,,,,KZ11,0.5
2010,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.6143822082165598
2011,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,2.2781860431813894
2012,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.9695313500152642
2013,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.6523790954215882
2014,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.9969114436338464
2015,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,1.339539868055323
2016,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,2.7016530739746383
2017,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,3.0720655373981316
2018,на 100 000 населения,Северо-Казахстанская,,женщины,,,,KZ16,2.75
2010,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,6.4014644371410245
2011,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,4.365495667927658
2012,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,4.237322886737727
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,2.0515794426268967
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.7781571179629434
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,2.8721797929842214
2016,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.5084362726813962
2017,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.9294124456749808
2018,на 100 000 населения,Восточно-Казахстанская,,женщины,,,,KZ15,1.66
2010,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,4.922827440419309
2011,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.2349373230893654
2012,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,4.071454018016183
2013,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,2.9134840899489656
2014,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.4780753722120332
2015,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,3.134936629495275
2016,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,1.4648733826228348
2017,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,2.3088756064406084
2018,на 100 000 населения,г.Нур-Султан,,женщины,,,,KZ05,1.64
2010,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,4.081294112535761
2011,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,4.373277218184087
2012,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,3.016033990703075
2013,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.341207594877438
2014,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.4234571503811306
2015,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.4325305652435028
2016,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,2.026850434439389
2017,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.7615886628298574
2018,на 100 000 населения,г.Алматы,,женщины,,,,KZ02,1.51
2010,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,4.565540232343724
2011,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,3.76079123723175
2012,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,3.699345031984005
2013,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,2.715302357968568
2014,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,2.445143690336049
2015,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,2.165918474828608
2016,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,1.7135981463338312
2017,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,1.8100755386574543
2018,на 100 000 населения,Республика Казахстан,городское население,женщины,,,,,1.5
2010,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,7.666485956640546
2011,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,7.137837125538082
2012,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,3.836898908676325
2013,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,2.72254045695119
2014,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,4.337547984124575
2015,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,6.466771572072169
2016,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,4.3086733594726185
2017,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,3.2481066245134604
2018,на 100 000 населения,Акмолинская,городское население,женщины,,,,KZ03,2.71
2010,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,2.399558481239452
2011,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,1.9590941148812793
2012,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,3.8739269222425383
2013,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,1.9132897103279376
2014,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.7515152426079083
2015,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,1.8407527942627413
2016,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.0
2017,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,0.7064092511355529
2018,на 100 000 населения,Актюбинская,городское население,женщины,,,,KZ04,1.26
2010,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,6.559499029194144
2011,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,2.588449475623277
2012,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,7.230504221338492
2013,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,5.032818168473589
2014,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,1.5722776013332915
2015,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,4.489429434331892
2016,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,1.6190661226604497
2017,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,2.855435423308103
2018,на 100 000 населения,Алматинская,городское население,женщины,,,,KZ01,3.33
2010,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.7624275693809088
2011,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,4.4582485027715455
2012,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,2.170609941393532
2013,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.7172623530508755
2014,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,1.4189428875487762
2015,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.6873182902270213
2016,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.0
2017,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.6530462977172767
2018,на 100 000 населения,Атырауская,городское население,женщины,,,,KZ06,0.59
2010,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,5.199971400157299
2011,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,4.440187502775117
2012,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.8591737831707589
2013,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.6097226371723503
2014,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.8037626488855756
2015,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.1827740783232994
2016,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.740462266778056
2017,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,1.134275538213743
2018,на 100 000 населения,Западно-Казахстанская,городское население,женщины,,,,KZ07,0.56
2010,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,4.0295861167326334
2011,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,3.581325179849674
2012,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,4.903381104152272
2013,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,9.648149528775603
2014,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,2.157702133535869
2015,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.851567522917811
2016,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.423395120794628
2017,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,0.42627562982224304
2018,на 100 000 населения,Жамбылская,городское население,женщины,,,,KZ17,1.28
2010,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,6.742155147635455
2011,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,7.044051738560019
2012,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,5.601799578114469
2013,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,3.305572325052585
2014,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,3.6217199720610176
2015,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,2.7369515833264906
2016,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,2.8970984706728427
2017,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,2.21499037331107
2018,на 100 000 населения,Карагандинская,городское население,женщины,,,,KZ12,1.88
2010,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,6.237161841875472
2011,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,4.551397692855133
2012,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,6.977479159911509
2013,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,3.6603221083455337
2014,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,4.833058117523863
2015,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,4.375044744775799
2016,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,1.5780960271432516
2017,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,1.9628857561232218
2018,на 100 000 населения,Костанайская,городское население,женщины,,,,KZ13,1.95
2010,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.6637065355182553
2011,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2012,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.0
2013,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,1.2466340879625013
2014,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.6093251115064954
2015,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,1.1882199870484025
2016,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.5802685482841459
2017,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,2.280462705883024
2018,на 100 000 населения,Кызылординская,городское население,женщины,,,,KZ14,0.56
2010,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.7127786964703199
2011,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.094547891837547
2012,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.6842800347614257
2013,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.0
2014,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.1117986188837032
2015,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.7430911104010463
2016,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,1.4728516617448872
2017,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,0.7359353554383783
2018,на 100 000 населения,Мангистауская,городское население,женщины,,,,KZ09,2.96
2010,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.1199833484944266
2011,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.0850037056202217
2012,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.675459727533016
2013,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.555420686130454
2014,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,3.683709964770337
2015,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.00419338924519
2016,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.4174369728854224
2017,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,2.5099827180307557
2018,на 100 000 населения,Южно-Казахстанская,городское население,женщины,,,,KZ10,1.42
2010,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,4.714842687460331
2011,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.525134102657524
2012,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,3.2267663856989715
2013,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,1.7750576006191399
2014,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,2.4590567058476367
2015,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.348339812453845
2016,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.6941311213688266
2017,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.6954272183258979
2018,на 100 000 населения,Павлодарская,городское население,женщины,,,,KZ11,0.35
2010,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.7656498836212178
2011,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.7649178095813605
2012,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,2.2929819465888066
2013,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,1.5192142623834952
2014,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,1.50757935520831
2015,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.0
2016,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,1.4695401074233818
2017,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,1.4649707188977557
2018,на 100 000 населения,Северо-Казахстанская,городское население,женщины,,,,KZ16,0.73
2010,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,8.023308858420693
2011,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,3.881464636432341
2012,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,4.321245974418224
2013,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,1.58268273767938
2014,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,1.3481207197167149
2015,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,2.2299825615363686
2016,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,1.3302796026011399
2017,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,1.5444083592205593
2018,на 100 000 населения,Восточно-Казахстанская,городское население,женщины,,,,KZ15,1.1
2010,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,4.922827440419309
2011,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.2349373230893654
2012,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,4.071454018016183
2013,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,2.9134840899489656
2014,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.4780753722120332
2015,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,3.134936629495275
2016,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,1.4648733826228348
2017,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,2.3088756064406084
2018,на 100 000 населения,г.Нур-Султан,городское население,женщины,,,,KZ05,1.64
2010,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,4.081294112535761
2011,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,4.373277218184087
2012,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,3.016033990703075
2013,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.341207594877438
2014,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.4234571503811306
2015,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.4325305652435028
2016,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,2.026850434439389
2017,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.7615886628298574
2018,на 100 000 населения,г.Алматы,городское население,женщины,,,,KZ02,1.51
2010,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,3.1415156121243166
2011,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.951327818338594
2012,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.158465026022665
2013,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.2904910005827737
2014,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.63896778212264
2015,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.4723836066237785
2016,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.1727202667158103
2017,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,1.9799168695430167
2018,на 100 000 населения,Республика Казахстан,сельское население,женщины,,,,,2.04
2010,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,5.0562507900391855
2011,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,5.080035966654643
2012,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,5.099543080939948
2013,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,4.593430373803156
2014,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,4.078511343359674
2015,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,3.550091795230705
2016,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,4.077368058917968
2017,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,5.1257999451539416
2018,на 100 000 населения,Акмолинская,сельское население,женщины,,,,KZ03,4.08
2010,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,4.674956923611204
2011,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,2.6587082665886776
2012,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.6582411795681938
2013,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,3.24298380453888
2014,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,1.924656128105112
2015,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,2.5533164388895626
2016,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,1.2738772364507234
2017,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.0
2018,на 100 000 населения,Актюбинская,сельское население,женщины,,,,KZ04,0.79
2010,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,3.0726943618851816
2011,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.4632665377557177
2012,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.4129689035335247
2013,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.0996962002060333
2014,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.5286536383333247
2015,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,3.796759465795944
2016,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.266781516930191
2017,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.345926396559308
2018,на 100 000 населения,Алматинская,сельское население,женщины,,,,KZ01,2.3
2010,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.72688681645381
2011,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,3.582816810576475
2012,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,1.4117613840908607
2013,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,2.0453662228221963
2014,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,5.934913778891491
2015,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.6509653816610033
2016,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2017,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,0.0
2018,на 100 000 населения,Атырауская,сельское население,женщины,,,,KZ06,1.35
2010,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,3.12656328164082
2011,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,3.1596375263829737
2012,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,1.9120702622085688
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,,,,KZ07,2.545679028059747
